sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.02509572553,0.05589248358,5.408211601,0.05293076005,0.146374464,0.0114923967,0.1691522151,0.01105129439,0.1494156718,0.01156413369,4.877400375,0.1702910066
airFoil2D_SST_31.863_-1.58_1.567_6.956_10.028,0.1158850019,0.12527493,21.80194448,0.1375641787,0.04437810183,0.009266595356,0.01139256451,0.008936789818,0.05126406252,0.009225948714,21.8941581,0.1934310794
airFoil2D_SST_32.137_12.122_4.854_5.202_9.247,0.03501602614,0.01972325268,55.74073995,0.1347107717,1.662605524,0.02506634034,1.713914275,0.02554230765,1.674978018,0.02423187718,0.9819332223,0.7006441355
airFoil2D_SST_32.432_14.036_6.578_2.722_5.928,0.03030977699,0.130724845,65.48451141,0.7519708521,1.84506464,0.03343705833,1.889849663,0.04022509977,1.846978068,0.03541012481,1.05083687,0.6715517044
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.02533092487,0.06253730696,5.948244295,0.0659025687,0.4083873332,0.01191371866,0.409910202,0.011801783,0.4176615775,0.01192494482,5.661034353,0.3583156765
airFoil2D_SST_32.892_-0.128_5.528_3.635_15.155,0.03107008233,0.04816072662,7.756962671,0.05773533842,0.5093365908,0.01150066778,0.5137366056,0.009318159893,0.5279270411,0.01148022804,8.592465408,0.519209981
airFoil2D_SST_33.012_6.968_1.841_4.84_5.618,0.02654361004,0.03359784098,30.99191541,0.2349471098,0.9381479025,0.01218296494,0.9342937469,0.009706902318,0.9567072988,0.01227645855,1.144057252,0.5344456732
airFoil2D_SST_33.33_14.375_1.036_3.451_12.655,0.01209849808,0.02266786334,20.38391491,0.1303813143,1.443342447,0.02430803329,1.476390004,0.02254073322,1.477641344,0.02493859828,1.096805662,0.2502629757
airFoil2D_SST_33.984_-1.17_6.811_0.0_14.338,0.02673842202,0.03652438703,6.69331167,0.0433384473,-0.1188687682,0.009977342561,-0.1172830239,0.009722284973,-0.1185160354,0.009997952729,9.913094673,0.03161120415
airFoil2D_SST_34.806_8.99_2.295_5.593_1.0_19.795,0.02074737421,0.01820722107,8.667621948,0.03827860789,1.025582552,0.01779538952,1.030920982,0.02039357089,1.025509834,0.01789497398,1.568053729,0.2647035122
airFoil2D_SST_35.44_14.039_5.196_1.691_9.27,0.02072016112,0.06934507823,30.98763985,0.3261782059,1.75015974,0.02831561491,1.778321266,0.02428499795,1.787724257,0.02860809118,1.09957528,0.4048573971
airFoil2D_SST_35.49_10.54_0.884_6.154_1.0_10.173,0.009987801858,0.01268873499,13.36746539,0.07298764175,1.183820009,0.01553277671,1.164154768,0.01063906495,1.184661388,0.01546059549,0.995920322,0.3322798014
airFoil2D_SST_35.507_5.777_1.428_6.645_0.0_10.474,0.0131846499,0.01231160452,5.441363481,0.03797071809,0.7564170361,0.01096496172,0.7563901544,0.009332638234,0.765158236,0.01096434426,3.642365985,0.3359980881
airFoil2D_SST_35.516_-1.874_3.784_5.907_1.0_18.714,0.02629015002,0.04370496104,7.064268078,0.05578814128,0.1150252223,0.01123499125,0.128501147,0.01152437832,0.1334129274,0.01132505853,7.111813232,0.1907488704
airFoil2D_SST_36.155_8.69_3.296_7.636_1.0_8.571,0.01179444813,0.01643052466,12.38336927,0.0866061455,1.287270308,0.01471319608,1.269095778,0.01302702166,1.273425817,0.01437043864,0.9987125966,0.471424222
airFoil2D_SST_37.191_5.448_2.812_0.0_12.933,0.01397205016,0.01698636043,4.910279304,0.04646675933,0.5715348125,0.0106941089,0.5781376362,0.009749240242,0.5829787254,0.01075567957,3.039091106,0.2078428864
airFoil2D_SST_37.251_6.299_1.193_5.155_17.506,0.01434953573,0.0176460296,5.067446122,0.03807773594,0.7375156879,0.01293418463,0.7476524115,0.01266615093,0.7558131814,0.01295448467,2.198778677,0.1592707634
airFoil2D_SST_37.291_-2.407_6.767_0.0_6.039,0.1749803277,0.1328184646,35.96117625,0.3210526847,-0.2342870235,0.008389506489,-0.2348247916,0.00840115454,-0.2631423175,0.008393038064,35.0688972,0.1621413827
airFoil2D_SST_38.268_-1.682_6.363_5.449_13.343,0.02609525748,0.05336645746,9.435057191,0.09016665265,0.5697396398,0.01111022756,0.5384390354,0.01061955094,0.5399146676,0.01120305341,9.215597033,0.638125062
