sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.283_-4.156_0.919_6.98_14.32,3.294948074,2.878684808,827.9860685,5.985079819,0.7020461559,0.01170474943,0.02968943678,0.02024857514,-0.3210462332,0.01063739508,0.0001928968502,0.05931317806
airFoil2D_SST_31.468_13.713_3.339_3.51_6.993,0.9019568036,0.9429509093,2303.866678,9.068983533,0.7020461559,0.01170474943,0.02138620801,0.02771697007,1.620353222,0.02925499529,0.0001928968502,0.05931317806
airFoil2D_SST_31.534_-3.342_0.303_3.977_17.149,3.349095577,3.45296868,874.3361309,5.776518838,0.7020461559,0.01170474943,0.02922909893,0.0204901211,-0.309717983,0.0112127848,0.0001928968502,0.05931317806
airFoil2D_SST_32.432_14.036_6.578_2.722_5.928,0.9037856113,0.9949332601,2203.048207,8.206237976,0.7020461559,0.01170474943,0.02005371451,0.02648641914,1.846978068,0.03541012481,0.0001928968502,0.05931317806
airFoil2D_SST_33.137_-2.653_2.78_5.876_1.0_14.328,3.114597916,2.776087345,853.8209769,5.813010783,0.7020461559,0.01170474943,0.02606055886,0.01882837527,-0.02958230674,0.01020305511,0.0001928968502,0.05931317806
airFoil2D_SST_33.16_12.978_4.208_5.336_7.291,0.9013625853,0.9266194079,2547.139537,9.660532215,0.7020461559,0.01170474943,0.01960655488,0.02460598946,1.678831816,0.02765114233,0.0001928968502,0.05931317806
airFoil2D_SST_33.272_14.436_4.837_2.403_9.237,0.859101311,0.9288232753,1701.280081,6.980507099,0.7020461559,0.01170474943,0.01895709708,0.02529541031,1.775222182,0.03050182201,0.0001928968502,0.05931317806
airFoil2D_SST_33.312_-4.457_1.296_2.993_5.575,0.9962912302,1.308652725,877.4004289,8.079382676,0.7020461559,0.01170474943,0.02577444166,0.01753130555,-0.3537110686,0.009332218207,0.0001928968502,0.05931317806
airFoil2D_SST_33.33_14.375_1.036_3.451_12.655,0.8353323329,0.8829219797,1480.583947,6.69338005,0.7020461559,0.01170474943,0.01905309223,0.02515253797,1.477641344,0.02493859828,0.0001928968502,0.05931317806
airFoil2D_SST_33.941_-4.025_1.706_6.295_1.0_12.199,2.393806176,2.140434983,772.4282558,6.218385468,0.7020461559,0.01170474943,0.02508007549,0.01722094603,-0.2691526115,0.009948133491,0.0001928968502,0.05931317806
airFoil2D_SST_34.136_14.393_2.103_3.685_0.0_6.065,0.9304252705,0.9643888011,2810.567372,10.11321509,0.7020461559,0.01170474943,0.01786026545,0.02386766113,1.502096057,0.0345864445,0.0001928968502,0.05931317806
airFoil2D_SST_34.613_-4.801_4.017_0.0_12.213,2.181888056,2.077899766,751.5844922,6.325903956,0.7020461559,0.01170474943,0.024336854,0.01621972024,-0.5125815272,0.01041198336,0.0001928968502,0.05931317806
airFoil2D_SST_34.943_-3.548_0.916_2.445_11.722,2.676239703,2.188415714,798.8531707,6.055784727,0.7020461559,0.01170474943,0.02348454855,0.01642586291,-0.2938226759,0.009715449996,0.0001928968502,0.05931317806
airFoil2D_SST_34.973_-4.736_2.29_6.323_9.19,1.638908854,1.691561678,726.8500968,6.819691136,0.7020461559,0.01170474943,0.02358035557,0.01576064341,-0.2121504247,0.009490421042,0.0001928968502,0.05931317806
airFoil2D_SST_35.32_-4.403_1.396_0.0_5.379,1.000236045,1.294330881,878.0746431,8.040825156,0.7020461559,0.01170474943,0.02292545326,0.01560046524,-0.4802631438,0.009195334278,0.0001928968502,0.05931317806
airFoil2D_SST_35.399_-4.028_4.452_4.653_5.733,1.025707575,1.295673786,851.3500057,8.238625855,0.7020461559,0.01170474943,0.02272293158,0.01561871078,0.07075808942,0.009130680002,0.0001928968502,0.05931317806
airFoil2D_SST_35.424_-3.014_1.51_5.078_1.0_5.743,1.246007342,1.35783409,788.4146924,7.410622621,0.7020461559,0.01170474943,0.02242579497,0.0161092449,-0.2039197981,0.008673842065,0.0001928968502,0.05931317806
airFoil2D_SST_35.445_12.572_6.569_0.0_16.397,0.8188845695,0.9204495579,980.1191986,5.409737728,0.7020461559,0.01170474943,0.01775740273,0.02190343477,1.226105928,0.01959559694,0.0001928968502,0.05931317806
airFoil2D_SST_35.44_14.039_5.196_1.691_9.27,0.8504478474,0.942408772,1598.765842,6.584479977,0.7020461559,0.01170474943,0.01691636257,0.02227252163,1.787724257,0.02860809118,0.0001928968502,0.05931317806
airFoil2D_SST_35.575_-4.221_6.432_5.051_16.214,2.432591542,2.488578533,860.8207676,5.992590831,0.7020461559,0.01170474943,0.0232060533,0.01576582342,0.2215632796,0.01169918384,0.0001928968502,0.05931317806
airFoil2D_SST_36.077_-4.685_0.316_7.601_1.0_18.579,2.489619205,2.638366236,851.9479333,5.958009308,0.7020461559,0.01170474943,0.02279984951,0.01518390141,-0.4319538176,0.0118119549,0.0001928968502,0.05931317806
airFoil2D_SST_36.198_-2.544_2.402_5.395_1.0_14.297,2.742059408,2.504817622,867.1671138,5.73760427,0.7020461559,0.01170474943,0.02179983258,0.01581129618,-0.06277164817,0.01000546478,0.0001928968502,0.05931317806
airFoil2D_SST_36.564_-3.341_0.981_5.647_1.0_9.449,2.129005034,1.786631346,766.9673316,6.339249957,0.7020461559,0.01170474943,0.02128191479,0.01503072307,-0.2763627768,0.009171822108,0.0001928968502,0.05931317806
airFoil2D_SST_36.716_13.365_2.832_4.656_6.353,0.9347458241,0.9473749353,3614.096193,12.64050766,0.7020461559,0.01170474943,0.01581366919,0.02016484179,1.548651695,0.03142219409,0.0001928968502,0.05931317806
airFoil2D_SST_37.191_-4.384_1.742_3.249_0.0_5.697,1.952367587,1.628701237,697.1990781,6.8252776,0.7020461559,0.01170474943,0.02070031315,0.01418899652,-0.3303033113,0.03460441902,0.0001928968502,0.05931317806
airFoil2D_SST_37.572_14.235_3.712_0.0_9.577,0.9069210156,0.901012252,2648.84034,9.937420104,0.7020461559,0.01170474943,0.01492982451,0.01965195313,1.403351903,0.0253373608,0.0001928968502,0.05931317806
airFoil2D_SST_37.655_12.984_3.731_6.149_0.0_7.245,0.9058606097,0.9310972407,2484.709921,9.085789458,0.7020461559,0.01170474943,0.01524355728,0.01925971918,1.62688303,0.0231014844,0.0001928968502,0.05931317806
airFoil2D_SST_37.804_-3.618_1.043_5.557_0.0_6.776,1.209169943,1.387527542,780.9273773,7.366931541,0.7020461559,0.01170474943,0.0198667869,0.01392193884,-0.303781867,0.008824780583,0.0001928968502,0.05931317806
airFoil2D_SST_38.052_-3.281_6.341_2.939_9.861,1.474881894,1.592931564,804.6371708,6.770753116,0.7020461559,0.01170474943,0.0197641179,0.01406078041,0.2807906866,0.009895913303,0.0001928968502,0.05931317806
airFoil2D_SST_38.274_12.815_1.091_3.782_1.0_13.709,0.83258298,0.8681015655,1392.097553,6.487392446,0.7020461559,0.01170474943,0.01501566917,0.01876165718,1.348144889,0.01985839196,0.0001928968502,0.05931317806
airFoil2D_SST_38.382_-2.604_2.772_5.791_0.0_9.112,1.854397853,1.641857164,795.1850463,6.461173915,0.7020461559,0.01170474943,0.0191527307,0.01392549649,-0.0306372419,0.008971730247,0.0001928968502,0.05931317806
airFoil2D_SST_39.497_-4.94_0.473_3.219_1.0_16.447,2.051158665,2.123598637,837.5301853,6.174801759,0.7020461559,0.01170474943,0.01895035058,0.01252816804,-0.4783183634,0.01114715543,0.0001928968502,0.05931317806
airFoil2D_SST_39.741_14.642_3.175_3.316_1.0_10.583,0.8812665766,0.8932163073,2061.430595,7.898329403,0.7020461559,0.01170474943,0.0132654123,0.01782253571,1.618652463,0.02643126249,0.0001928968502,0.05931317806
