sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.382_3.588_1.994_6.206_0.0_13.271,0.0530406637,0.04715290829,11.11467654,0.06718058176,0.5496160984,0.01079496369,0.5834610462,0.0112811774,0.5692192912,0.01092164312,8.170755937,0.282210052
airFoil2D_SST_31.68_0.424_0.273_4.301_1.0_11.616,0.03655853881,0.0718031241,5.812752517,0.0732239726,0.07746231556,0.009445106611,0.07129370421,0.00926621072,0.06675511599,0.009451651946,14.1648862,0.06585735083
airFoil2D_SST_31.803_7.291_3.243_6.962_0.0_10.641,0.05975485871,0.04587222662,23.3574523,0.1265407154,1.106134892,0.01354240347,1.11430788,0.01237203646,1.10050714,0.01345183328,2.627010228,0.5471941829
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.03561554174,0.09246737406,8.279363606,0.08905923518,0.1599647403,0.01147616282,0.1672339141,0.0104816407,0.1494156718,0.01156413369,4.925536079,0.04030233622
airFoil2D_SST_32.499_12.136_1.194_6.108_1.0_8.121,0.05631428242,0.03890164015,91.31699813,0.2596146696,1.350217581,0.01976604015,1.338607907,0.03218292072,1.349646211,0.01973366365,0.9123993198,0.4405335188
airFoil2D_SST_32.642_-0.627_0.31_3.451_0.0_8.252,0.05215017661,0.06093609053,7.774495478,0.07842949835,-0.04322880507,0.008759555407,-0.04546886683,0.009120731615,-0.04785453156,0.008720623329,28.79686465,0.10328269
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.05738900818,0.09311610143,13.29448383,0.09606250499,0.4991995692,0.01209437661,0.4486829638,0.007916741073,0.4176615775,0.01192494482,5.521449719,0.2883582115
airFoil2D_SST_32.677_5.679_0.493_6.223_1.0_9.86,0.02660030763,0.0264425212,9.30715323,0.08258319112,0.6862277389,0.01079181582,0.6616050005,0.01074983552,0.6611272693,0.01061729621,4.088364688,0.3844084442
airFoil2D_SST_32.706_8.859_2.638_5.49_0.0_18.856,0.04660187025,0.05022852862,15.53095979,0.09690239785,1.151301861,0.0181974601,1.065443754,0.01165112108,1.055125594,0.01774419099,1.690201251,0.3739307523
airFoil2D_SST_32.717_11.377_2.913_6.33_1.0_13.804,0.05480478719,0.0543360692,38.26322241,0.1871400644,1.429609656,0.02001296729,1.390820265,0.0144976154,1.386225343,0.02006067149,1.101369029,0.3524461985
airFoil2D_SST_32.902_8.203_2.59_6.258_1.0_14.519,0.04437479787,0.04354173741,16.83231888,0.1179027055,1.108549833,0.01511669252,1.088004231,0.01254284848,1.079285979,0.01491541509,1.807277263,0.3481844068
airFoil2D_SST_32.966_-0.849_3.413_3.675_1.0_19.214,0.07534971146,0.1470669068,17.14613964,0.1504984962,0.2575817704,0.01118265837,0.1551033109,0.008970719762,0.1367206424,0.01144481823,6.520924169,0.1622820497
airFoil2D_SST_33.137_-2.653_2.78_5.876_1.0_14.328,0.08152124078,0.06034783325,18.01995989,0.09951314653,0.005382299423,0.01017434616,-0.02225401811,0.01025166642,-0.02958230674,0.01020305511,12.19683289,0.1204523444
airFoil2D_SST_33.163_-1.909_2.306_3.054_0.0_11.764,0.08888437298,0.07976561067,15.79266442,0.1410827233,-0.07099455595,0.009505962022,-0.04269114882,0.009829251096,-0.06056886166,0.009507825598,19.30795065,0.2253352404
