sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.382_3.588_1.994_6.206_0.0_13.271,0.06485543407,0.0564294745,12.58917975,0.07821704485,0.5680321455,0.01093336195,0.5892102122,0.009331427515,0.5692192912,0.01092164312,8.545613912,0.3646818399
airFoil2D_SST_31.68_0.424_0.273_4.301_1.0_11.616,0.03685922782,0.05968493939,7.808088558,0.06463508694,0.06060189009,0.009424934164,0.08368723094,0.008723484352,0.06675511599,0.009451651946,14.21647304,0.07682454586
airFoil2D_SST_31.803_7.291_3.243_6.962_0.0_10.641,0.05393187285,0.02824088632,22.12463119,0.08433895556,1.123811007,0.01369358134,1.121320963,0.009462756105,1.10050714,0.01345183328,3.163479575,0.5461868048
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.04421653117,0.1014309157,10.10735893,0.09821503096,0.1597967148,0.01168129127,0.1802421957,0.01267105341,0.1494156718,0.01156413369,4.902084748,0.06080543995
airFoil2D_SST_32.499_12.136_1.194_6.108_1.0_8.121,0.05265110617,0.03954925587,88.75684588,0.2723289354,1.38563168,0.01947736926,1.365614653,0.03793329,1.349646211,0.01973366365,0.8978630249,0.4642933607
airFoil2D_SST_32.642_-0.627_0.31_3.451_0.0_8.252,0.04218980668,0.05420585664,7.551030608,0.07628472712,-0.05623620749,0.008755948395,-0.03962089121,0.008791036904,-0.04785453156,0.008720623329,26.90078927,0.09168404341
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.05362038018,0.09084142223,14.05402139,0.09043324417,0.4540953934,0.01221424155,0.4481751919,0.01237968262,0.4176615775,0.01192494482,5.413753768,0.3184892833
airFoil2D_SST_32.677_5.679_0.493_6.223_1.0_9.86,0.02333826835,0.02266528552,8.182618236,0.06863052877,0.6576493979,0.01063070074,0.6678791642,0.01055934839,0.6611272693,0.01061729621,4.071540671,0.3424161673
airFoil2D_SST_32.706_8.859_2.638_5.49_0.0_18.856,0.07742719873,0.06146185244,27.60682648,0.1398363121,1.141336679,0.01774281263,1.079246044,0.009702865034,1.055125594,0.01774419099,1.633201996,0.4580719471
airFoil2D_SST_32.717_11.377_2.913_6.33_1.0_13.804,0.02135477339,0.04215848865,15.82514169,0.1507740984,1.428182125,0.02078054473,1.412161946,0.02115920931,1.386225343,0.02006067149,1.100160363,0.3722672462
airFoil2D_SST_32.902_8.203_2.59_6.258_1.0_14.519,0.02537215652,0.04286092678,9.61980707,0.1076332642,1.119317412,0.01514401753,1.084845304,0.01369939931,1.079285979,0.01491541509,1.871067411,0.4035107493
airFoil2D_SST_32.966_-0.849_3.413_3.675_1.0_19.214,0.1258773875,0.1637472558,28.36603559,0.1783230014,0.1697338223,0.01116670948,0.1439870596,0.01279402897,0.1367206424,0.01144481823,5.846630048,0.126036346
airFoil2D_SST_33.137_-2.653_2.78_5.876_1.0_14.328,0.06489873524,0.08419595628,14.78859027,0.1365346004,-0.01920562983,0.01024853252,-0.01434091572,0.006956871133,-0.02958230674,0.01020305511,12.80206476,0.01697021723
airFoil2D_SST_33.163_-1.909_2.306_3.054_0.0_11.764,0.1463619674,0.08182055289,24.70105535,0.1376824029,-0.06858354807,0.009495800361,-0.04784939438,0.006361064501,-0.06056886166,0.009507825598,19.77737387,0.1730831265
airFoil2D_SST_33.187_10.15_2.61_7.828_0.0_5.27,0.03109922821,0.09023322408,64.59542425,0.775494886,1.363529444,0.01840211824,1.312330008,0.01322670188,1.322238684,0.01932104491,0.7682637252,0.5925788879
airFoil2D_SST_33.191_2.869_2.039_7.426_1.0_13.149,0.03880526209,0.05437420584,8.911110657,0.07472498903,0.5146182179,0.01052229479,0.546877563,0.01120933332,0.5230796933,0.01059215888,8.181307985,0.2943831086
airFoil2D_SST_33.243_9.415_0.453_6.549_1.0_9.924,0.01919944696,0.01839282063,18.69176699,0.1005662199,1.026263833,0.01392351929,1.03210175,0.01586092636,1.040150523,0.01391228475,0.9355510526,0.3248924017
airFoil2D_SST_33.798_10.426_3.185_5.957_0.0_11.232,0.01378542556,0.0250601973,11.33300515,0.105523513,1.39588964,0.01788961329,1.364127874,0.01782226562,1.357674122,0.01717693731,1.012457669,0.4087028503
airFoil2D_SST_33.846_6.261_0.922_3.023_1.0_12.36,0.02425388692,0.0423851368,7.473959848,0.1131314198,0.7188444138,0.01139689423,0.7260565758,0.0131505169,0.7245303392,0.01148311514,3.221492184,0.2624261677
airFoil2D_SST_33.941_-4.025_1.706_6.295_1.0_12.199,0.04014259298,0.0538235517,10.39582756,0.1237265451,-0.2878140807,0.009983363561,-0.2421871424,0.006821792107,-0.2691526115,0.009948133491,14.4562851,0.2628617287
airFoil2D_SST_34.136_14.393_2.103_3.685_0.0_6.065,0.02950402506,0.0658033616,85.16637054,0.6030974835,1.492936611,0.02905141935,1.543626428,0.05531747639,1.502096057,0.0345864445,1.027815306,0.1729209423
airFoil2D_SST_34.283_1.149_2.438_6.56_0.0_11.452,0.04622745555,0.06686732318,11.03688593,0.08449672584,0.3790088892,0.009671198204,0.3939946592,0.009176772088,0.3659406304,0.009723678231,13.01170509,0.1714836359
airFoil2D_SST_34.55_9.924_0.765_3.332_0.0_6.065,0.02949497722,0.03058511994,58.59992257,0.2439239219,1.091505289,0.01520493999,1.098873615,0.02319310792,1.093092084,0.01613582857,0.7331243462,0.2731069326
airFoil2D_SST_34.806_8.99_2.295_5.593_1.0_19.795,0.09284439618,0.06704206013,35.63751457,0.1628494652,1.113599777,0.01761159301,1.061659813,0.01152497623,1.025509834,0.01789497398,1.525340279,0.3264006376
airFoil2D_SST_34.878_7.93_3.081_6.388_1.0_15.071,0.02797597952,0.03758443447,11.68559693,0.1024698655,1.124765038,0.01508954167,1.092517376,0.01301156823,1.093785763,0.0151553005,1.90426315,0.3370118141
airFoil2D_SST_35.112_7.306_1.701_4.965_1.0_14.943,0.03360802099,0.03300207423,12.48977827,0.0917608405,0.923956275,0.01327788737,0.8995870948,0.0126845194,0.893651247,0.01324825548,2.035288849,0.2213242054
airFoil2D_SST_35.424_-3.014_1.51_5.078_1.0_5.743,0.06951722902,0.07086635865,26.69174307,0.2908478892,-0.192985177,0.00874708686,-0.1865538657,0.009557409212,-0.2039197981,0.008673842065,19.59029671,0.3399606943
airFoil2D_SST_35.429_-0.673_3.556_7.908_1.0_10.289,0.07409378381,0.107515105,18.73367215,0.1632006133,0.3357201219,0.009405032732,0.363306582,0.008214994334,0.3331289887,0.009499906562,18.07367455,0.155276835
airFoil2D_SST_35.486_8.246_3.212_7.038_0.0_8.761,0.02621655245,0.02557258866,21.8779373,0.124354773,1.259979725,0.01415275037,1.20644331,0.01003537886,1.203431129,0.01371342223,1.249661804,0.3914241791
airFoil2D_SST_35.49_10.54_0.884_6.154_1.0_10.173,0.02285708269,0.02758563557,27.7808735,0.1703375506,1.19731617,0.01558937598,1.172800303,0.01752835512,1.184661388,0.01546059549,0.9922317209,0.2728431225
airFoil2D_SST_35.507_5.777_1.428_6.645_0.0_10.474,0.0341691187,0.02283360838,12.94913584,0.07270030598,0.7598617077,0.01104849018,0.771312356,0.01152421348,0.765158236,0.01096434426,3.938245256,0.2314372063
airFoil2D_SST_35.516_-1.874_3.784_5.907_1.0_18.714,0.0705527542,0.1019311111,19.36498383,0.1432052886,0.1756379604,0.01129075047,0.1530331224,0.008166743442,0.1334129274,0.01132505853,5.860138904,0.1193300486
airFoil2D_SST_35.655_-1.157_0.274_7.435_1.0_6.16,0.1105366681,0.09710558174,17.98328892,0.164218855,-0.0867536664,0.008245579898,-0.08246286958,0.008984538727,-0.09714650363,0.00825944636,42.25610453,0.2117938995
airFoil2D_SST_35.823_8.293_0.329_6.252_0.0_11.422,0.01200218914,0.01820055404,9.653294409,0.0832916991,0.8926827312,0.01262099948,0.9085041881,0.01267812867,0.9117211103,0.01262109075,1.165714366,0.1902030706
airFoil2D_SST_35.839_-2.434_2.439_5.397_1.0_6.142,0.05779766287,0.0788596518,21.84049001,0.3235502861,-0.02791142464,0.008588387631,-0.02515943162,0.00761592621,-0.05456737429,0.008642389439,18.74888937,0.2018915415
airFoil2D_SST_35.856_7.149_0.902_4.514_0.0_12.985,0.05494658838,0.05208064441,21.80374677,0.1363094967,0.8213884234,0.01212997455,0.8215260506,0.01531461906,0.8258786201,0.01215830725,1.986900147,0.1576360464
airFoil2D_SST_36.026_2.687_1.952_5.57_1.0_8.173,0.0586597441,0.04576822386,13.54349736,0.09569019095,0.4873292148,0.009159198962,0.4950514436,0.00977940578,0.4688556194,0.009180890396,17.84160696,0.1495256126
airFoil2D_SST_36.077_-4.685_0.316_7.601_1.0_18.579,0.04819947819,0.06316341663,13.49069133,0.105378726,-0.4318917394,0.0114201298,-0.4531678259,0.01189113781,-0.4319538176,0.0118119549,7.013068636,0.3125645518
airFoil2D_SST_36.155_8.69_3.296_7.636_1.0_8.571,0.01303274915,0.01923973306,14.24460741,0.1100246309,1.327944636,0.01480952278,1.271950245,0.0112429522,1.273425817,0.01437043864,0.9887309497,0.4148091674
airFoil2D_SST_36.198_-2.544_2.402_5.395_1.0_14.297,0.05807236895,0.07785543534,15.43998591,0.1381372523,-0.06919503212,0.01003320143,-0.04722688347,0.009400836192,-0.06277164817,0.01000546478,10.65172064,0.1226134896
airFoil2D_SST_36.228_6.699_2.659_3.41_0.0_9.235,0.05807214745,0.04496931543,26.06761455,0.1423870215,0.9203516841,0.01138837542,0.9011304975,0.0192156136,0.9002946615,0.01155564375,3.555877042,0.2023697495
airFoil2D_SST_36.385_2.558_2.975_3.104_1.0_9.306,0.07737955353,0.1188709569,18.3571838,0.1613521899,0.4758456051,0.00933932513,0.4827132523,0.01430153288,0.4694668651,0.009466820396,14.30079376,0.095875144
airFoil2D_SST_36.564_-3.341_0.981_5.647_1.0_9.449,0.0345293204,0.03358910844,9.99383562,0.09253881503,-0.3078935742,0.00922933314,-0.2720431387,0.008316538297,-0.2763627768,0.009171822108,19.05732055,0.3658146858
airFoil2D_SST_36.604_9.036_0.085_4.97_1.0_10.625,0.01292794545,0.01745989596,13.20397558,0.101436598,0.9474583268,0.01307997759,0.9568143487,0.01455561444,0.9660923481,0.01315669436,1.030246586,0.1671352983
airFoil2D_SST_36.622_11.319_3.941_5.424_1.0_16.283,0.04331104361,0.04506428093,30.94265651,0.1293602482,1.418055415,0.02371978574,1.42751658,0.02098247595,1.388164997,0.02275856957,1.236682891,0.1586135626
airFoil2D_SST_36.967_-1.05_1.254_4.888_0.0_16.448,0.05210523043,0.06841134507,14.03403633,0.09253306607,-0.01490849257,0.01035390887,-0.007253352553,0.01198920887,-0.008563157171,0.01035994943,6.491117625,0.1101772189
airFoil2D_SST_37.104_0.913_0.585_4.275_1.0_12.237,0.01989047757,0.04468322787,5.677767062,0.0541197864,0.1358331442,0.009315631352,0.1557450891,0.01028415188,0.1432472765,0.00939839147,9.418995891,0.02247262001
airFoil2D_SST_37.159_9.69_0.909_5.832_0.0_9.423,0.03135400463,0.02449529358,38.25169745,0.1661092528,1.11269033,0.01399926282,1.097761512,0.01763902046,1.107712865,0.01410299633,0.9690202172,0.1939149499
airFoil2D_SST_37.191_-4.384_1.742_3.249_0.0_5.697,2.70849173,1.271058724,518.3606107,3.098443067,-0.4061257243,0.00941912178,-0.3560608029,0.01289361529,-0.3303033113,0.03460441902,9.034830045,0.5250381827
airFoil2D_SST_37.261_4.879_3.571_7.018_1.0_9.35,0.06952233231,0.04204328926,23.16118163,0.1146759537,0.9391682148,0.01125774626,0.9159871936,0.007781774271,0.8974567652,0.01111952681,6.851397453,0.3513503075
airFoil2D_SST_37.311_0.727_1.911_6.377_1.0_11.313,0.02378511169,0.05166762687,6.432089561,0.06864781313,0.262685746,0.009344329126,0.2763991952,0.009212545119,0.2653165162,0.009360581636,12.00232834,0.03666225076
airFoil2D_SST_37.323_7.282_1.878_4.063_1.0_7.355,0.03517906385,0.03007385962,29.91672209,0.1600157048,0.9386411905,0.01120418217,0.927231729,0.01763319597,0.9240567088,0.01144622359,1.579830798,0.1521999836
airFoil2D_SST_37.382_11.168_3.389_5.307_1.0_16.094,0.02199071578,0.04768279661,14.65910087,0.1674959731,1.388925195,0.02116107196,1.37209487,0.02077524364,1.348965406,0.02084124275,1.250252604,0.1451752186
airFoil2D_SST_37.536_7.045_1.679_6.067_0.0_9.211,0.02613216591,0.02468872973,18.26070932,0.09900221545,0.9353191853,0.01160160545,0.9260146022,0.01563340239,0.9160441756,0.01157570723,1.841311662,0.1930996776
airFoil2D_SST_37.655_12.984_3.731_6.149_0.0_7.245,0.02417625496,0.04774902122,52.05094995,0.3536810434,1.674185395,0.02461240068,1.60221386,0.02430442162,1.62688303,0.0231014844,1.062239031,0.2450779676
airFoil2D_SST_37.804_-3.618_1.043_5.557_0.0_6.776,0.0489072481,0.04913602,23.81042735,0.2179527874,-0.3011545539,0.008808359504,-0.2958964109,0.01035354845,-0.303781867,0.008824780583,18.05574483,0.432480216
airFoil2D_SST_38.033_4.96_1.3_7.085_0.0_17.688,0.03877205714,0.03476825298,13.41902257,0.07461502797,0.6580774784,0.01220380701,0.6363209486,0.009804704227,0.6262955666,0.01221150439,2.766808917,0.1212911606
airFoil2D_SST_38.274_12.815_1.091_3.782_1.0_13.709,0.02687666027,0.05179059964,35.00796955,0.2672178037,1.357048869,0.02022611722,1.34142983,0.0261795558,1.348144889,0.01985839196,1.154617294,0.0002182722092
airFoil2D_SST_38.382_-2.604_2.772_5.791_0.0_9.112,0.0749333849,0.07099125917,25.35942772,0.2138760127,-0.02511805296,0.008920913562,-0.001648151199,0.009255246259,-0.0306372419,0.008971730247,19.63434233,0.275870502
airFoil2D_SST_38.477_5.932_1.847_6.459_1.0_11.875,0.02196586005,0.01990393547,9.110514299,0.06828690413,0.809253931,0.011451778,0.8173069954,0.01041094586,0.8147423267,0.01139858551,2.969878879,0.08371341228
airFoil2D_SST_38.731_9.437_2.626_6.388_1.0_14.922,0.02573547927,0.04811708217,17.04782517,0.1639691094,1.241141558,0.01648025215,1.197959542,0.01630110107,1.197959661,0.01623897441,1.315145765,0.1151422262
airFoil2D_SST_38.797_3.751_1.748_7.04_0.0_19.453,0.04346151875,0.0627639404,15.85390971,0.1054012257,0.5583553314,0.01228622906,0.5455666184,0.009917822666,0.5289234519,0.01233275887,2.803871058,0.1293967366
airFoil2D_SST_38.802_5.507_3.497_7.184_1.0_10.971,0.06809590988,0.03594966082,25.98841119,0.1075250246,0.9853031635,0.01194387488,0.9757626653,0.008740553632,0.9562817812,0.01185966097,4.253766156,0.249640286
airFoil2D_SST_39.01_8.67_0.874_3.693_1.0_16.259,0.03650617452,0.0421051607,19.79251477,0.1363980913,0.9471428394,0.0139008034,0.9337673187,0.01087676547,0.9394221306,0.01412782818,1.409666523,0.01191926003
airFoil2D_SST_39.333_1.649_3.993_7.922_0.0_18.535,0.03866941752,0.0606769475,15.30427063,0.08913993374,0.6035051942,0.01268997416,0.600397706,0.01392752491,0.5715126991,0.01241802517,,
airFoil2D_SST_39.45_1.609_0.12_5.114_1.0_18.279,0.02654815541,0.05110364911,9.563336677,0.06533502072,0.1598679423,0.01084852219,0.1816817373,0.01406145748,0.1694190204,0.01082696859,,
airFoil2D_SST_39.497_-4.94_0.473_3.219_1.0_16.447,0.1038664786,0.08003536595,32.51840092,0.1839456034,-0.4832261205,0.01115042996,-0.4838499129,0.01372842956,-0.4783183634,0.01114715543,,
airFoil2D_SST_39.501_0.468_2.912_7.633_0.0_12.416,0.0410001358,0.0597296457,14.09887968,0.0954324665,0.3768364191,0.009729309939,0.398786962,0.009975712746,0.3706190586,0.009768370539,,
airFoil2D_SST_39.5_6.696_3.171_5.789_1.0_15.144,0.02341427282,0.03902166571,9.571677863,0.1113267751,0.9961996078,0.01340468507,0.9736585617,0.01195058785,0.9726336598,0.01357081719,,
airFoil2D_SST_39.691_-0.572_1.652_3.047_0.0_15.719,0.07045100548,0.106390559,20.200188,0.1450136893,0.05032229424,0.00993496459,0.04656000808,0.01269719657,0.04273181409,0.01005284861,,
airFoil2D_SST_39.741_14.642_3.175_3.316_1.0_10.583,0.01976423528,0.08524471072,41.46284425,0.5580189803,1.636744738,0.02699504979,1.641686678,0.03672074899,1.618652463,0.02643126249,,
airFoil2D_SST_40.175_10.442_1.962_3.054_0.0_6.878,0.06559067897,0.05292808227,127.8116448,0.4406278889,1.236595631,0.01510144677,1.202886581,0.02915193513,1.223967075,0.01533825416,,
airFoil2D_SST_40.316_2.112_2.249_3.647_1.0_11.624,0.04251419349,0.07821901322,12.30855953,0.1270169504,0.3736466467,0.009438559413,0.3880832195,0.01238715276,0.38637501,0.009556384757,,
airFoil2D_SST_40.39_-2.548_1.735_6.956_1.0_14.447,0.0384602271,0.04003963523,12.92955934,0.09032172487,-0.1142014265,0.009904647246,-0.07905912399,0.01115390658,-0.09501345456,0.009857013822,,
airFoil2D_SST_40.539_-2.945_3.79_7.613_1.0_16.903,0.1105172282,0.1043543275,37.24169075,0.1993681041,0.1082288027,0.01097684726,0.1092410237,0.0134621663,0.08598602563,0.0107203899,,
airFoil2D_SST_40.758_12.911_3.336_5.667_0.0_6.882,0.05916569678,0.05465176837,172.8234862,0.5312499021,1.638069153,0.02285820246,1.554439425,0.03150432929,1.584694743,0.02216781862,,
airFoil2D_SST_40.801_5.011_3.732_3.031_0.0_5.965,0.1948126823,0.1427778863,65.45764974,0.3832891038,0.7958427072,0.009415370412,0.7651951909,0.02144773677,0.778139472,0.009868611582,,
airFoil2D_SST_40.889_1.007_0.351_5.275_0.0_13.936,0.02185416897,0.04353455796,7.962521687,0.06310392953,0.1362328529,0.00953099411,0.1405292302,0.009790254757,0.1372909248,0.009625558741,,
airFoil2D_SST_40.963_7.126_0.462_7.797_1.0_16.134,0.02634792566,0.01857134177,12.99291045,0.05822889438,0.7766380906,0.01249140594,0.7835270166,0.01039479207,0.7811316848,0.01254787855,,
airFoil2D_SST_41.044_-0.773_1.334_6.785_1.0_16.207,0.03585748061,0.0496401918,12.59001062,0.08118360172,0.0580264926,0.01011637971,0.05399951711,0.01180215459,0.04865893349,0.01014598273,,
airFoil2D_SST_41.134_8.609_3.265_7.661_0.0_18.89,0.03726824218,0.0455112478,22.08630943,0.1420188876,1.167753696,0.0186934229,1.168298602,0.01888867095,1.127114415,0.01857298985,,
airFoil2D_SST_41.15_2.464_0.43_5.077_0.0_14.973,0.01912639325,0.03780140726,7.04049852,0.06540792095,0.3015879989,0.0100158602,0.3031925261,0.01021798234,0.2951032519,0.01009509712,,
airFoil2D_SST_41.173_6.263_2.832_7.223_0.0_15.006,0.02108265217,0.02756771911,9.775571516,0.08946847851,0.9508920908,0.01301518828,0.9429751635,0.01208466385,0.9383215904,0.01305341441,,
airFoil2D_SST_41.234_3.266_1.07_5.786_0.0_14.875,0.03180558522,0.03741727292,11.66582324,0.06998572187,0.4576841891,0.01039182022,0.4488328397,0.00996514596,0.4401828349,0.01042759791,,
airFoil2D_SST_41.245_-0.832_0.706_3.621_0.0_15.243,0.03317094663,0.05010004294,11.23252502,0.08305074973,-0.03885084391,0.009816313162,-0.03739032894,0.01092253998,-0.03897380456,0.009864865802,,
airFoil2D_SST_41.402_13.739_1.243_5.342_1.0_17.799,0.04145460743,0.06662603524,50.45185401,0.3021827013,1.363670111,0.02475006692,1.38135612,0.02236612514,1.352400899,0.02486327477,,
airFoil2D_SST_41.403_-2.446_1.908_4.316_0.0_5.008,0.09206874183,0.1224264335,46.39632108,0.580906201,-0.1485976577,0.008573249914,-0.09938210994,0.008921796456,-0.1239624172,0.008315701038,,
airFoil2D_SST_41.51_6.319_2.605_4.961_1.0_6.003,0.03856425181,0.04082551805,31.97131625,0.2417197467,0.941821456,0.01057819091,0.9108473063,0.01277142111,0.899317503,0.01055484451,,
airFoil2D_SST_41.698_7.639_0.871_4.707_1.0_12.753,0.0346908691,0.04199794825,21.81008306,0.1589670625,0.8766382337,0.01216853876,0.8766351342,0.01466686558,0.8790807128,0.01217336766,,
airFoil2D_SST_41.987_6.655_3.211_6.639_1.0_12.572,0.03286628345,0.02272036364,16.96867638,0.08150100569,1.059425831,0.01294988301,1.034096837,0.01189027168,1.020069599,0.01274521463,,
airFoil2D_SST_42.039_3.466_2.062_4.256_1.0_11.7,0.03529814375,0.0528035141,13.2095918,0.1120476979,0.5275418758,0.009920976125,0.5336036682,0.01232515741,0.5323961973,0.009920667857,,
airFoil2D_SST_42.265_11.823_1.421_3.474_1.0_19.075,0.04212376293,0.05793132039,37.05931978,0.2343189264,1.226727962,0.02007484064,1.209968448,0.02315804735,1.192276001,0.02023457363,,
airFoil2D_SST_42.34_1.874_0.761_3.136_1.0_10.022,0.02848809833,0.04161617956,9.169947228,0.08816103139,0.2444877923,0.008812235668,0.2589754164,0.01012253202,0.2542215884,0.008876411244,,
airFoil2D_SST_42.444_-2.735_2.719_5.132_0.0_18.918,0.08450835322,0.0979563229,32.20025097,0.1940138453,-0.0476808548,0.01092089526,-0.07468291372,0.01048397087,-0.05645048618,0.01088625938,,
airFoil2D_SST_42.531_-3.927_1.264_6.838_0.0_7.489,0.0940544751,0.05277429838,52.75361881,0.2690426902,-0.3161478639,0.008862266317,-0.2821668684,0.01112319715,-0.3007561564,0.008814417757,,
airFoil2D_SST_42.675_2.276_3.443_4.14_0.0_8.974,0.03622811164,0.05238155503,13.19199978,0.1052104087,0.5499124527,0.009275330231,0.5324661732,0.0114353653,0.5078662038,0.009261247702,,
airFoil2D_SST_42.847_13.708_0.655_3.944_0.0_7.77,0.01591037602,0.03144075576,64.69342205,0.4613345547,1.396443009,0.0237363372,1.433548927,0.03198227286,1.411524177,0.02484939247,,
airFoil2D_SST_42.907_8.519_3.347_5.833_0.0_19.185,0.03273641989,0.03935022283,17.13278746,0.1278689751,1.132886171,0.018187562,1.122612834,0.01691640355,1.091536403,0.01756908186,,
airFoil2D_SST_42.943_-2.484_2.224_7.882_1.0_18.498,0.03825717996,0.05150857966,15.62177674,0.1061177211,-0.02033227682,0.01081028394,-0.02676250227,0.01241645776,-0.0246574413,0.01078799646,,
airFoil2D_SST_42.977_8.798_0.92_7.893_1.0_11.332,0.02870740136,0.02753694786,29.82641572,0.1515825299,1.036239982,0.01312489156,1.032436848,0.01493839454,1.035368204,0.01302945241,,
airFoil2D_SST_43.007_1.079_3.697_3.071_1.0_12.272,0.05400779873,0.07791891236,18.80185726,0.1294422906,0.3662056029,0.009426349774,0.3530372083,0.01288292091,0.3515321314,0.009593703784,,
airFoil2D_SST_43.155_6.628_3.125_7.527_0.0_5.947,0.08512055455,0.05360067836,89.95171481,0.3722445298,1.116728544,0.01182505395,1.062282324,0.008043818176,1.054266691,0.01131393481,,
airFoil2D_SST_43.22_2.151_0.231_7.553_1.0_8.814,0.0389477129,0.02947798585,12.04140927,0.08250318992,0.2763041854,0.008660366759,0.2692564428,0.009601391852,0.2619852424,0.008633697405,,
airFoil2D_SST_43.23_6.75_3.857_5.53_1.0_5.369,0.118285553,0.08480054751,99.79773331,0.5135362745,1.139254451,0.01174238604,1.056631565,0.009289824404,1.065413356,0.01128365379,,
airFoil2D_SST_43.495_3.595_0.258_3.232_1.0_14.144,0.01540630747,0.02450244844,6.053995474,0.0593516483,0.4066997468,0.01004408952,0.4062640965,0.01017523836,0.3987966776,0.01007090043,,
airFoil2D_SST_43.562_-3.431_1.767_5.139_0.0_15.991,0.1189782115,0.1036971609,38.15945842,0.2274427362,-0.2119976878,0.0102737397,-0.2056493908,0.0140306009,-0.2104423195,0.01021450758,,
airFoil2D_SST_43.597_5.932_3.551_3.1_1.0_18.252,0.07652554572,0.06418151882,33.35272959,0.1655163109,0.8747207522,0.01293705124,0.8251684308,0.01482991502,0.8098928928,0.0134308245,,
airFoil2D_SST_43.61_7.882_2.642_5.195_0.0_10.138,0.01289890699,0.02407396734,12.49369337,0.126280343,1.116618514,0.01266045123,1.072731137,0.01444918197,1.067584395,0.0125372,,
airFoil2D_SST_43.677_-1.764_0.243_7.109_0.0_19.17,0.02951514936,0.0459677491,12.53081785,0.08300170691,-0.1500144005,0.01086108014,-0.1511477083,0.01286087092,-0.1496569216,0.01087458897,,
airFoil2D_SST_43.705_13.408_1.172_7.422_1.0_10.039,0.0252957493,0.02714717162,73.24605494,0.2957603136,1.496765137,0.0221364852,1.475281715,0.02850819752,1.464735389,0.02127373219,,
airFoil2D_SST_44.068_12.32_3.827_5.777_0.0_10.068,0.01916735277,0.02462990461,40.2167655,0.1812445272,1.616271496,0.02027424984,1.580358982,0.02345143445,1.576061249,0.02033045888,,
