sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.382_3.588_1.994_6.206_0.0_13.271,0.369697688,0.3166888764,69.35222622,0.3844352189,0.5256476402,0.01203292795,0.4012258053,-0.01527648699,0.5692192912,0.01092164312,12.20855128,0.2234102488
airFoil2D_SST_31.68_0.424_0.273_4.301_1.0_11.616,0.387099919,0.298878457,73.35249999,0.3230858387,0.1573095322,0.01026064903,-0.06508763134,-0.006269620266,0.06675511599,0.009451651946,18.48842879,0.1874517798
airFoil2D_SST_31.803_7.291_3.243_6.962_0.0_10.641,0.2424393502,0.2922354488,103.8726779,0.6673389415,0.9684053659,0.01415734924,0.8773104548,-0.01811093278,1.10050714,0.01345183328,4.396998538,0.4365869164
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.4250314383,0.2743935489,105.1533513,0.2694655095,0.2517621815,0.01264253911,-0.01971155219,-0.01144957263,0.1494156718,0.01156413369,6.246021351,0.1202675402
airFoil2D_SST_32.499_12.136_1.194_6.108_1.0_8.121,0.1215823233,0.2079875085,210.7055826,1.186688394,1.273701906,0.01713733375,1.071508646,-0.0181159433,1.349646211,0.01973366365,0.9507205157,0.3428586721
airFoil2D_SST_32.642_-0.627_0.31_3.451_0.0_8.252,0.5823189893,0.5469281301,86.27202521,0.6395284858,0.04579603672,0.009552335367,-0.1371275187,-0.003544490552,-0.04785453156,0.008720623329,27.92863819,0.1632480621
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.246655224,0.2221514254,63.58129012,0.2441228163,0.4554929137,0.01282352209,0.3963548839,0.001949888887,0.4176615775,0.01192494482,6.982360504,0.3039138913
airFoil2D_SST_32.677_5.679_0.493_6.223_1.0_9.86,0.3416614111,0.3971694341,128.4769911,0.9173186545,0.582721591,0.01105283294,0.4141325653,-0.00781304948,0.6611272693,0.01061729621,6.43536788,0.2082393765
airFoil2D_SST_32.706_8.859_2.638_5.49_0.0_18.856,0.2059569561,0.1219583553,64.7915929,0.2630133264,0.9599988461,0.01758114249,0.9242879748,-0.02195210941,1.055125594,0.01774419099,1.732940019,0.2665653825
airFoil2D_SST_32.717_11.377_2.913_6.33_1.0_13.804,0.09017394065,0.09476617942,68.50130392,0.3415995845,1.227323651,0.01919921488,1.153536797,-0.04384336621,1.386225343,0.02006067149,0.9201299724,0.2047452927
airFoil2D_SST_32.902_8.203_2.59_6.258_1.0_14.519,0.1619509124,0.1349906277,64.28730531,0.3513860386,0.9591072202,0.01562733948,0.8665747046,-0.02855350263,1.079285979,0.01491541509,2.199785634,0.2024103403
airFoil2D_SST_32.966_-0.849_3.413_3.675_1.0_19.214,0.243149104,0.2298195194,62.5951182,0.2435791143,0.2311896086,0.01219972409,0.198506102,0.008911146782,0.1367206424,0.01144481823,7.2942348,0.2519668937
airFoil2D_SST_33.137_-2.653_2.78_5.876_1.0_14.328,0.3024834788,0.2549210917,68.30726341,0.4260139004,0.1273474097,0.01102440059,0.1353791654,0.001293395064,-0.02958230674,0.01020305511,12.84985852,0.177339077
