sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.461431076,0.5499579537,118.0568496,0.535360352,0.5263906717,0.01187454443,0.1830048412,0.03195818141,0.1494156718,0.01156413369,2.744628231,0.6955872774
airFoil2D_SST_31.863_-1.58_1.567_6.956_10.028,0.6869748366,0.3202915749,115.3617523,0.4169255791,-0.03567630053,0.0099932421,-0.03640870005,-0.004437916446,0.05126406252,0.009225948714,16.32099477,0.2544127107
airFoil2D_SST_32.137_12.122_4.854_5.202_9.247,0.2585343636,0.1016516227,373.7867807,0.6977317922,1.548309326,0.02005535737,1.675527811,0.07970514148,1.674978018,0.02423187718,1.064086653,0.757430017
airFoil2D_SST_32.432_14.036_6.578_2.722_5.928,0.3186833876,0.5237838514,574.9340617,3.285285523,1.629143476,0.02469161898,1.622317076,0.04532517865,1.846978068,0.03541012481,0.9598724196,0.8603075147
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.391460669,0.4879513123,107.2580807,0.4885407072,0.7345212102,0.01279166527,0.5335764289,0.04100170359,0.4176615775,0.01192494482,2.879408904,0.7826060653
airFoil2D_SST_32.892_-0.128_5.528_3.635_15.155,0.3216597851,0.3970548147,78.0558206,0.4489220904,0.6379342079,0.01225560997,0.6101150513,0.02492903918,0.5279270411,0.01148022804,4.901160646,0.7735741735
airFoil2D_SST_33.012_6.968_1.841_4.84_5.618,0.4307424663,0.3963174069,419.7559535,2.49886077,1.098227501,0.01232329104,0.8859173656,0.02970576845,0.9567072988,0.01227645855,1.309612754,0.9759437442
airFoil2D_SST_33.33_14.375_1.036_3.451_12.655,0.07267392405,0.175338276,110.1029725,0.9364687686,1.491274357,0.02065081336,1.56109941,0.06108171865,1.477641344,0.02493859828,1.071270521,0.2662100792
airFoil2D_SST_33.984_-1.17_6.811_0.0_14.338,0.2543471941,0.340618006,58.98431983,0.4122506377,-0.04662954807,0.01018532831,-0.1427841336,0.006831581704,-0.1185160354,0.009997952729,7.171905695,0.144476831
airFoil2D_SST_34.806_8.99_2.295_5.593_1.0_19.795,0.3617197504,0.2186257893,152.7767135,0.5194846258,1.315871239,0.0177331306,1.303565025,0.09260377288,1.025509834,0.01789497398,1.390625906,0.534247458
airFoil2D_SST_35.44_14.039_5.196_1.691_9.27,0.1327678361,0.4700902693,217.2625701,2.088910689,1.693969607,0.0239065513,1.723487139,0.03236313537,1.787724257,0.02860809118,1.044041421,0.6129624844
airFoil2D_SST_35.49_10.54_0.884_6.154_1.0_10.173,0.1931067748,0.09403626094,217.9595445,0.567199803,1.282186985,0.01558007393,1.16120851,0.03957525268,1.184661388,0.01546059549,1.125812658,0.3675316572
airFoil2D_SST_35.507_5.777_1.428_6.645_0.0_10.474,0.1334618568,0.1285958883,51.56863148,0.411377601,0.7551063895,0.01121890359,0.7301408648,0.008034466766,0.765158236,0.01096434426,2.257552138,0.4080512524
airFoil2D_SST_35.516_-1.874_3.784_5.907_1.0_18.714,0.2313866099,0.3032757854,65.2638447,0.4279671893,0.4135582447,0.01130511332,0.2391369194,0.02311465889,0.1334129274,0.01132505853,3.884460072,0.5514647961
airFoil2D_SST_36.155_8.69_3.296_7.636_1.0_8.571,0.2113927042,0.09283320636,171.1394099,0.4856511293,1.246003032,0.01433916017,1.264798164,0.02913697064,1.273425817,0.01437043864,1.230683431,0.6531950831
airFoil2D_SST_37.191_5.448_2.812_0.0_12.933,0.2663610023,0.1424989762,89.48905938,0.3973798677,0.5997380614,0.01065558102,0.5446546078,0.01289601345,0.5829787254,0.01075567957,2.169412815,0.1630372405
airFoil2D_SST_37.251_6.299_1.193_5.155_17.506,0.3631971972,0.1671723164,137.2216425,0.3575945184,0.9231756926,0.01314068865,0.7586475015,0.0314697586,0.7558131814,0.01295448467,1.620173423,0.3731021285
airFoil2D_SST_37.291_-2.407_6.767_0.0_6.039,0.5814821472,0.9259821693,122.9380636,1.951899091,-0.07548141479,0.008455687203,-0.1961932927,0.0003475282283,-0.2631423175,0.008393038064,19.32609332,0.1760206819
airFoil2D_SST_38.268_-1.682_6.363_5.449_13.343,0.2766971138,0.2834618728,90.01524885,0.50606425,0.4154103994,0.01100816298,0.4323408604,0.006405089982,0.5399146676,0.01120305341,6.898946772,0.5478513837
airFoil2D_SST_38.731_9.437_2.626_6.388_1.0_14.922,0.09111631082,0.1568495365,66.40250054,0.5768915795,1.313598394,0.0169728566,1.293315887,0.04283877835,1.197959661,0.01623897441,1.386559716,0.2897765636
airFoil2D_SST_39.019_-2.224_0.696_4.875_13.154,0.1778694835,0.1475709513,50.67502868,0.2830706537,-0.1723124981,0.009633132257,-0.130684495,0.00725755142,-0.1619052142,0.009600533172,8.480148963,0.0244165659
airFoil2D_SST_39.01_8.67_0.874_3.693_1.0_16.259,0.14013396,0.1257617356,94.82131767,0.3631738643,1.076104403,0.01399961952,0.9814574718,0.0356323123,0.9394221306,0.01412782818,1.429744051,0.1451606154
