sim_name,p_rel_l2,tau_rel_l2,p_mae,tau_mae,cl_head,cd_head,cl_int,cd_int,cl_true,cd_true,sym_residual,antisym_cl_gap
airFoil2D_SST_31.812_1.334_0.371_3.287_0.0_19.548,0.04122237763,0.08997537877,8.829372788,0.09328690861,0.1473270655,0.01163766906,0.1237705424,0.009842433035,0.1494156718,0.01156413369,4.476170446,0.1211279631
airFoil2D_SST_31.863_-1.58_1.567_6.956_10.028,0.03344191226,0.05088787076,6.023131718,0.07410460137,0.03359335661,0.009179513901,0.04170137271,0.008798086084,0.05126406252,0.009225948714,19.39925997,0.2335379124
airFoil2D_SST_32.137_12.122_4.854_5.202_9.247,0.009264052776,0.0135301117,15.96671597,0.09154123055,1.708614826,0.02481899783,1.647802711,0.01897042617,1.674978018,0.02423187718,1.013515708,0.6950148344
airFoil2D_SST_32.432_14.036_6.578_2.722_5.928,0.0501644185,0.101302445,99.41537095,0.6319493493,1.783273697,0.03004249558,1.764070034,0.01278020069,1.846978068,0.03541012481,1.042460948,0.3959389925
airFoil2D_SST_32.66_1.2_3.249_6.689_1.0_18.317,0.03230330052,0.04333238546,8.889443056,0.04217645882,0.4670551419,0.0120998295,0.4322802424,0.01054795925,0.4176615775,0.01192494482,6.260458693,0.4182006717
airFoil2D_SST_32.892_-0.128_5.528_3.635_15.155,0.02914971577,0.04408660675,6.355646514,0.04979763516,0.5837950706,0.01175604388,0.5452473164,0.01103261113,0.5279270411,0.01148022804,8.890541748,0.6243629456
airFoil2D_SST_33.012_6.968_1.841_4.84_5.618,0.01594496389,0.02007310213,19.40809699,0.1459710752,0.9516922235,0.01214344054,0.9527261257,0.01293458324,0.9567072988,0.01227645855,0.8690288599,0.4478315115
airFoil2D_SST_33.33_14.375_1.036_3.451_12.655,0.01400299948,0.01669990644,22.01549111,0.09826144402,1.469578981,0.02389328927,1.507972956,0.03148901835,1.477641344,0.02493859828,1.103148405,0.2659463882
airFoil2D_SST_33.984_-1.17_6.811_0.0_14.338,0.0180270192,0.02884088358,4.155647177,0.0321897466,-0.1177706122,0.01003948227,-0.1279982477,0.0106864702,-0.1185160354,0.009997952729,9.208757768,0.03461664915
airFoil2D_SST_34.806_8.99_2.295_5.593_1.0_19.795,0.0169882773,0.01913504418,7.166530145,0.04068996161,1.034132957,0.01808293536,1.027823925,0.01462384686,1.025509834,0.01789497398,1.493227872,0.271473527
airFoil2D_SST_35.44_14.039_5.196_1.691_9.27,0.03508590864,0.07315017851,45.76787316,0.2989903695,1.778436184,0.02603968605,1.801924944,0.03735992685,1.787724257,0.02860809118,1.063713501,0.2514696121
airFoil2D_SST_35.49_10.54_0.884_6.154_1.0_10.173,0.01306910086,0.01114927318,16.26023364,0.06365967795,1.181952,0.01553967036,1.179916024,0.01720318757,1.184661388,0.01546059549,1.018162278,0.3049936295
airFoil2D_SST_35.507_5.777_1.428_6.645_0.0_10.474,0.01203637321,0.0116104235,4.934037272,0.03790472529,0.7681517601,0.01103303954,0.7743278742,0.01094155852,0.765158236,0.01096434426,3.50668105,0.3505456448
airFoil2D_SST_35.516_-1.874_3.784_5.907_1.0_18.714,0.04511913154,0.04293102842,10.91798901,0.06050885078,0.173971802,0.01129742246,0.1715490073,0.009107368067,0.1334129274,0.01132505853,7.814947999,0.2040239871
